Na2O Al2O3 MgO SiO2 K2O CaO TiO2 Cr2O3 FeO	MnO X Y
0.1030	34.5580	10.9430	49.6040	0.0130	0.0020	0.0000	0.0000	4.3730	0.0000	-18.1245	7.2891
0.0530	34.7060	10.4760	49.6460	0.0110	0.0000	0.0000	0.0000	4.8940	0.0000	-16.8645	7.6109
0.0840	34.3480	10.3150	49.4010	0.0120	0.0210	0.0000	0.0000	4.9330	0.0000	-16.8953	7.3839
0.0790	34.7070	10.4400	49.4590	0.0110	0.0350	0.0000	0.0000	4.7430	0.0000	-16.6972	8.0984
0.0810	34.4080	10.3470	49.4710	0.0080	0.0090	0.0000	0.0000	4.9660	0.0000	-17.1923	7.8657
0.0000	21.7750	7.4530	37.6850	0.0000	1.1300	0.0120	0.0690	30.4000	0.8410	-17.8043	6.4239
0.0020	22.3820	8.6960	38.3930	0.0000	0.9270	0.0140	0.0520	28.9490	0.8780	-17.667		6.4717
0.0530	22.3850	8.6920	38.2110	0.0060	0.8650	0.0070	0.0740	29.1560	0.7850	-17.362		6.5617
0.0000	22.1540	8.3190	38.3860	0.0020	0.8270	0.0030	0.0470	29.3000	0.7840	-16.742		7.0946
0.0310	22.1650	8.2910	38.4860	0.0180	0.9680	0.0070	0.0650	29.2030	0.7830	-16.808		7.0936
0.0120	21.8900	8.3250	38.0930	0.0000	0.8820	0.0200	0.0500	29.0930	0.8290	-16.8677	8.3999
0.0000	22.2220	9.0810	38.5740	0.0000	0.8640	0.0060	0.0810	28.1970	0.7430	-16.6701	8.6443
0.0150	22.3300	9.4470	38.6950	0.0000	0.8460	0.0110	0.0340	28.1790	0.7630	-16.5381	8.795
0.0310	22.5010	9.2900	38.3790	0.0000	0.9720	0.0000	0.0560	27.8460	0.7720	-16.3059	8.9846
0.0000	22.3050	9.1960	38.7410	0.0000	0.9470	0.0110	0.0570	28.4650	0.7250	-17.7302	5.9877
0.0150	22.1680	8.4530	38.5540	0.0120	0.8970	0.0410	0.0590	29.1640	0.7630	-17.8208	6.1955
0.0070	21.9510	7.8330	38.1050	0.0020	0.9640	0.0360	0.0490	29.9130	0.7750	-17.8875	6.2641
0.0000	0.0210	0.6390	0.0000	0.0000	0.0000	46.7160	0.1440	49.9690	0.2200	-18.4423	6.8039
0.0000	0.0590	1.1470	0.0470	0.0000	0.0000	48.1310	0.3550	47.3290	0.2190	-18.4859	6.9693
0.0000	0.0300	1.3420	0.0140	0.0000	0.0130	50.9060	0.1360	47.1050	0.1900	-17.5894	8.1635
0.0000	0.0350	1.8220	0.0030	0.0000	0.0000	50.5040	0.1990	46.0040	0.2170	-17.6885	8.7338
0.0000	0.0150	0.7570	0.0210	0.0000	0.0110	51.0490	0.0370	47.5930	0.1580	-17.8007	6.2771
0.0000	0.0170	0.0000	0.0190	0.0000	0.0000	98.4070	0.0870	0.7130	0.0000	-17.7947	6.3281
1.4020	19.6510	0.0000	64.9270	13.5520	0.0000	0.0000	0.0000	0.1357	0.0000	-17.8277	7.9068
1.1680	19.2570	0.0000	64.7510	14.0050	0.0000	0.0000	0.0000	0.0485	0.0000	-17.2859	8.0873
1.8120	19.2710	0.0000	64.5140	13.2520	0.0000	0.0000	0.0000	0.0351	0.0000	-17.0221	8.3418
8.2300	23.9290	0.0000	60.8030	0.1400	4.8850	0.0000	0.0000	0.5079	0.0000	-17.4553	8.8772
0.8450	18.9660	0.0000	64.2950	14.4910	0.0000	0.0000	0.0000	0.0081	0.0000	-17.4627	8.8621
8.9630	23.8300	0.0000	62.9530	0.1230	4.5670	0.0000	0.0000	0.0494	0.0000	-17.5471	8.8269
1.1240	19.3160	0.0000	64.3350	14.2740	0.0000	0.0000	0.0000	0.0279	0.0000	-17.5528	8.8201
8.9080	24.1500	0.0000	62.8920	0.1110	4.6990	0.0000	0.0000	0.0153	0.0000	-17.6332	8.8977
0.8980	19.2450	0.0000	64.3350	14.4220	0.0000	0.0000	0.0000	0.0000	0.0000	-17.6616	8.9145
8.2710	24.8840	0.0000	61.2310	0.1340	5.5610	0.0000	0.0000	0.1295	0.0000	-17.8863	8.8677
8.4500	24.7550	0.0000	61.4210	0.1480	5.4230	0.0000	0.0000	0.0045	0.0000	-18.0216	8.9507
8.5250	24.8630	0.0000	61.4830	0.1850	5.3880	0.0000	0.0000	0.0162	0.0000	-18.1388	9.0063
8.1070	24.9290	0.0000	61.4640	0.1400	5.6080	0.0000	0.0000	0.0476	0.0000	-18.2821	9.0391
8.2670	20.8000	0.0000	67.6060	0.0790	3.5830	0.0000	0.0000	0.0764	0.0000	-16.9911	8.5611
8.3930	24.7070	0.0000	61.4030	0.1260	5.4890	0.0000	0.0000	0.0441	0.0000	-17.0286	8.5697
8.3050	21.3500	0.0000	67.4490	0.0800	3.9710	0.0000	0.0000	0.0324	0.0000	-17.0747	8.3859
8.4610	25.0400	0.0000	61.1430	0.1350	5.4950	0.0000	0.0000	0.0485	0.0000	-17.1069	8.3863
7.6830	20.9120	0.0000	68.0140	0.1120	4.2220	0.0000	0.0000	0.0476	0.0000	-17.036		8.2848
8.6260	25.0730	0.0000	61.3010	0.0940	5.5210	0.0000	0.0000	0.2472	0.0000	-16.8049	8.3581
0.0000	57.6560	6.9510	0.0240	0.0000	0.0000	0.0090	0.0000	30.8762	0.0950	-18.0085	6.9182
0.0000	57.5690	7.2170	0.0000	0.0000	0.0000	0.0000	0.0000	31.3481	0.1020	-17.6813	7.079
0.0000	57.6310	7.0770	0.0110	0.0000	0.0000	0.0060	0.0000	31.3769	0.0940	-17.8635	7.2754
0.0000	55.8020	6.5320	0.0270	0.0000	0.0000	0.0050	0.0000	31.7050	0.0720	-18.2019	7.0533
0.0000	55.7740	6.6910	0.0000	0.0000	0.0000	0.0000	0.0000	31.0892	0.0680	-18.21		6.9367
